timestamp_s,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,gx_raw,gy_raw,gz_raw,ax_raw,ay_raw,az_raw
5.935416,-1.633452,-4.863705,2.575406,-16.771039,-25.655034,-7.842761,-1337,-3981,2108,-14013,-21436,-6553
5.935758,-1.626122,-4.901579,2.703687,-16.676490,-25.700513,-8.000742,-1331,-4012,2213,-13934,-21474,-6685
5.936100,-1.710421,-4.886918,2.712239,-16.486196,-25.668199,-8.131195,-1400,-4000,2220,-13775,-21447,-6794
5.936416,-1.755625,-4.886918,2.772104,-16.398828,-25.719662,-8.267633,-1437,-4000,2269,-13702,-21490,-6908
5.936759,-1.770286,-4.962665,2.984685,-16.297098,-25.755566,-8.270026,-1449,-4062,2443,-13617,-21520,-6910
5.937101,-1.907120,-5.023751,3.000568,-16.157070,-25.726843,-8.371756,-1561,-4112,2456,-13500,-21496,-6995
5.937280,-1.953545,-5.045743,3.007898,-16.087654,-25.616735,-8.437581,-1599,-4130,2462,-13442,-21404,-7050
5.937579,-1.930333,-5.076286,3.197266,-15.868636,-25.567666,-8.546492,-1580,-4155,2617,-13259,-21363,-7141
5.938084,-1.953545,-5.182576,3.236361,-15.795630,-25.430031,-8.557263,-1599,-4242,2649,-13198,-21248,-7150
5.938263,-1.960876,-5.160585,3.296226,-15.673555,-25.515006,-8.484257,-1605,-4224,2698,-13096,-21319,-7089
5.938583,-2.020741,-5.259545,3.364643,-15.564644,-25.322318,-8.532130,-1654,-4305,2754,-13005,-21158,-7129
5.939087,-2.081827,-5.266876,3.532020,-15.437781,-25.176306,-8.581199,-1704,-4311,2891,-12899,-21036,-7170
5.939267,-2.119701,-5.319410,3.607767,-15.292966,-24.972846,-8.566838,-1735,-4354,2953,-12778,-20866,-7158
5.939582,-2.180787,-5.357284,3.585776,-15.178071,-24.902234,-8.495028,-1785,-4385,2935,-12682,-20807,-7098
5.939925,-2.204000,-5.456244,3.789805,-15.010516,-24.796914,-8.467502,-1804,-4466,3102,-12542,-20719,-7075
5.940268,-2.211330,-5.502669,3.805687,-14.987777,-24.551565,-8.448352,-1810,-4504,3115,-12523,-20514,-7059
5.940579,-2.225991,-5.524661,3.775144,-14.765168,-24.525235,-8.405267,-1822,-4522,3090,-12337,-20492,-7023
5.940922,-2.272417,-5.608960,3.973064,-14.555725,-24.251164,-8.321489,-1860,-4591,3252,-12162,-20263,-6953
5.941264,-2.317621,-5.578417,4.010938,-14.440830,-24.002225,-8.222153,-1897,-4566,3283,-12066,-20055,-6870
5.941579,-2.386038,-5.623621,4.063472,-14.255323,-23.770042,-8.058189,-1953,-4603,3326,-11911,-19861,-6733
5.941922,-2.423911,-5.661494,4.254062,-14.102130,-23.510332,-8.017497,-1984,-4634,3482,-11783,-19644,-6699
5.942264,-2.431242,-5.668825,4.322479,-13.878325,-23.290117,-7.924145,-1990,-4640,3538,-11596,-19460,-6621
5.942581,-2.431242,-5.729911,4.245510,-13.776595,-23.006471,-7.766165,-1990,-4690,3475,-11511,-19223,-6489
5.942923,-2.530202,-5.821541,4.428769,-13.659307,-22.862852,-7.648877,-2071,-4765,3625,-11413,-19103,-6391
5.943265,-2.515541,-5.828871,4.526508,-13.457044,-22.536121,-7.524407,-2059,-4771,3705,-11244,-18830,-6287
5.943579,-2.499658,-5.935162,4.504516,-13.297867,-22.293166,-7.443024,-2046,-4858,3687,-11111,-18627,-6219
5.943759,-2.560745,-5.935162,4.535060,-13.053716,-21.947285,-7.392757,-2096,-4858,3712,-10907,-18338,-6177
5.944102,-2.553415,-5.911949,4.587594,-12.967545,-21.785714,-7.256320,-2090,-4839,3755,-10835,-18203,-6063
5.944416,-2.575406,-5.965705,4.641350,-12.888555,-21.567893,-7.270682,-2108,-4883,3799,-10769,-18021,-6075
5.944758,-2.598619,-6.010909,4.679224,-12.719803,-21.454195,-7.044483,-2127,-4920,3830,-10628,-17926,-5886
5.945100,-2.591288,-6.018239,4.709767,-12.558232,-21.304593,-7.027727,-2121,-4926,3855,-10493,-17801,-5872
5.945416,-2.643823,-6.041452,4.830718,-12.554642,-21.138235,-6.763230,-2164,-4945,3954,-10490,-17662,-5651
5.945816,-2.742783,-6.071995,4.800175,-12.363151,-21.011372,-6.695011,-2245,-4970,3929,-10330,-17556,-5594
5.945997,-2.719570,-6.178286,4.747641,-12.244665,-20.817487,-6.593281,-2226,-5057,3886,-10231,-17394,-5509
5.946339,-2.780656,-6.208829,4.960222,-12.156101,-20.615225,-6.514291,-2276,-5082,4060,-10157,-17225,-5443
5.946683,-2.811199,-6.216159,4.929678,-12.080701,-20.452457,-6.411365,-2301,-5088,4035,-10094,-17089,-5357
5.947026,-2.757443,-6.201499,4.899135,-11.940673,-20.391419,-6.217480,-2257,-5076,4010,-9977,-17038,-5195
5.947368,-2.787987,-6.277246,4.974882,-11.718065,-20.320807,-6.075058,-2282,-5138,4072,-9791,-16979,-5076
5.947710,-2.796539,-6.246703,5.111716,-11.616335,-20.282509,-5.957770,-2289,-5113,4184,-9706,-16947,-4978
5.948052,-2.818530,-6.300459,5.005426,-11.495456,-20.149662,-5.787822,-2307,-5157,4097,-9605,-16836,-4836
5.948404,-2.886947,-6.322450,5.073842,-11.368593,-19.966548,-5.741146,-2363,-5175,4153,-9499,-16683,-4797
5.948584,-2.818530,-6.421410,5.088503,-11.347050,-19.942612,-5.601118,-2307,-5256,4165,-9481,-16663,-4680
5.949089,-2.841743,-6.390867,5.097055,-11.093325,-19.851653,-5.496994,-2326,-5231,4172,-9269,-16587,-4593
5.949269,-2.932151,-6.466614,5.043299,-10.988004,-19.761892,-5.432366,-2400,-5293,4128,-9181,-16512,-4539
5.949579,-2.894277,-6.449510,5.209454,-10.705555,-19.769073,-5.330636,-2369,-5279,4264,-8945,-16518,-4454
5.950083,-2.908938,-6.517927,5.178911,-10.630155,-19.643407,-5.046990,-2381,-5335,4239,-8882,-16413,-4217
5.950263,-2.939481,-6.541139,5.178911,-10.490127,-19.576385,-5.030234,-2406,-5354,4239,-8765,-16357,-4203
5.950581,-2.916268,-6.616887,5.224115,-10.333344,-19.541677,-4.909356,-2387,-5416,4276,-8634,-16328,-4102
5.951085,-2.924820,-6.593674,5.216785,-10.122704,-19.484230,-4.723849,-2394,-5397,4270,-8458,-16280,-3947
5.951265,-2.977355,-6.647430,5.224115,-9.970707,-19.524921,-4.552703,-2437,-5441,4276,-8331,-16314,-3804
5.951578,-2.984685,-6.616887,5.247328,-9.727753,-19.468671,-4.450974,-2443,-5416,4295,-8128,-16267,-3719
5.952081,-2.946811,-6.730508,5.307193,-9.503948,-19.491411,-4.346850,-2412,-5509,4344,-7941,-16286,-3632
5.952416,-3.007898,-6.776933,5.247328,-9.447697,-19.444735,-4.146981,-2462,-5547,4295,-7894,-16247,-3465
5.952757,-2.970024,-6.829468,5.254658,-9.221498,-19.333430,-4.017725,-2431,-5590,4301,-7705,-16154,-3357
5.953095,-2.992015,-6.806255,5.346288,-9.027613,-19.331037,-3.803494,-2449,-5571,4376,-7543,-16152,-3178
5.953272,-3.045772,-6.829468,5.346288,-8.800217,-19.286754,-3.663466,-2493,-5590,4376,-7353,-16115,-3061
5.953585,-3.038441,-6.829468,5.277871,-8.563247,-19.285557,-3.440858,-2487,-5590,4320,-7155,-16114,-2875
5.953921,-3.053102,-6.874672,5.353618,-8.416038,-19.328643,-3.378623,-2499,-5627,4382,-7032,-16150,-2823
5.954099,-3.053102,-6.883224,5.368279,-8.250877,-19.343005,-3.176360,-2499,-5634,4394,-6894,-16162,-2654
5.954416,-3.015228,-6.921097,5.307193,-8.053402,-19.291542,-2.953752,-2468,-5665,4344,-6729,-16119,-2468
5.954757,-3.083645,-6.958971,5.315745,-7.939704,-19.406436,-2.810133,-2524,-5696,4351,-6634,-16215,-2348
5.955098,-3.068984,-6.935758,5.353618,-7.754197,-19.423192,-2.593509,-2512,-5677,4382,-6479,-16229,-2167
5.955416,-3.045772,-6.966301,5.360949,-7.501668,-19.466277,-2.477417,-2493,-5702,4388,-6268,-16265,-2070
5.955757,-3.045772,-6.966301,5.292532,-7.215628,-19.390878,-2.296698,-2493,-5702,4332,-6029,-16202,-1919
5.956098,-3.114188,-6.989514,5.398822,-7.025333,-19.278377,-2.094435,-2549,-5721,4419,-5870,-16108,-1750
5.956282,-3.038441,-6.996845,5.444026,-6.783576,-19.291542,-2.016642,-2487,-5727,4456,-5668,-16119,-1685
5.956741,-3.060432,-7.057931,5.360949,-6.661500,-19.298723,-1.938848,-2505,-5777,4388,-5566,-16125,-1620
5.957083,-3.121519,-7.004175,5.375610,-6.395806,-19.274786,-1.802411,-2555,-5733,4400,-5344,-16105,-1506
5.957262,-3.090975,-6.996845,5.384162,-6.201921,-19.278377,-1.545095,-2530,-5727,4407,-5182,-16108,-1291
5.957580,-3.031111,-7.072592,5.384162,-5.895535,-19.165875,-1.470892,-2481,-5789,4407,-4926,-16014,-1229
5.958083,-3.106858,-7.020057,5.323075,-5.731571,-19.103641,-1.401476,-2543,-5746,4357,-4789,-15962,-1171
5.958263,-3.137401,-7.034718,5.452579,-5.418004,-19.165875,-1.235118,-2568,-5758,4463,-4527,-16014,-1032
5.958581,-3.083645,-7.065261,5.413483,-5.227710,-19.144333,-1.078335,-2524,-5783,4431,-4368,-15996,-901
5.958923,-3.060432,-7.103135,5.299862,-4.838743,-19.103641,-0.931126,-2505,-5814,4338,-4043,-15962,-778
5.959266,-3.068984,-7.057931,5.346288,-4.679566,-18.989943,-0.947881,-2512,-5777,4376,-3910,-15867,-792
5.959581,-3.068984,-7.117796,5.368279,-4.422250,-18.901378,-0.890434,-2512,-5826,4394,-3695,-15793,-744
5.959925,-3.053102,-7.065261,5.307193,-4.205625,-18.853505,-0.803066,-2499,-5783,4344,-3514,-15753,-671
5.960268,-3.076315,-7.088474,5.269319,-3.901633,-18.709887,-0.737241,-2518,-5802,4313,-3260,-15633,-616
5.960579,-3.076315,-7.126348,5.307193,-3.680222,-18.678770,-0.646283,-2518,-5833,4344,-3075,-15607,-540
5.960922,-3.038441,-7.103135,5.277871,-3.325963,-18.641668,-0.663038,-2487,-5814,4320,-2779,-15576,-554
5.961263,-3.060432,-7.103135,5.224115,-3.053088,-18.530364,-0.525404,-2505,-5814,4276,-2551,-15483,-439
5.961579,-3.076315,-7.110465,5.277871,-2.904682,-18.511215,-0.472744,-2518,-5820,4320,-2427,-15467,-395
5.961760,-3.022559,-7.126348,5.247328,-2.556408,-18.565072,-0.394951,-2474,-5833,4295,-2136,-15512,-330
5.962102,-3.000568,-7.117796,5.163029,-2.244038,-18.353235,-0.362636,-2456,-5826,4226,-1875,-15335,-303
5.962416,-2.946811,-7.133678,5.155698,-1.880204,-18.022912,-0.359046,-2412,-5839,4220,-1571,-15059,-300
5.962758,-3.000568,-7.126348,5.216785,-0.198672,-16.804550,-0.381786,-2456,-5833,4270,-166,-14041,-319
5.963090,-2.970024,-7.110465,5.224115,1.832331,-13.726329,-0.239364,-2431,-5820,4276,1531,-11469,-200
5.963415,-2.878395,-7.057931,5.398822,4.455761,-14.813041,0.964637,-2356,-5777,4419,3723,-12377,806
5.963758,-2.566854,-7.133678,5.269319,3.772377,-14.452798,-0.448808,-2101,-5839,4313,3152,-12076,-375
5.964100,-2.635270,-7.323046,4.829496,1.419429,-13.484571,-2.581541,-2157,-5994,3953,1186,-11267,-2157
5.964416,-2.712239,-7.353590,4.746419,-1.035249,-13.393613,-3.269712,-2220,-6019,3885,-865,-11191,-2732
5.964758,-2.779434,-7.186213,4.959000,-1.449349,-14.121279,-2.679680,-2275,-5882,4059,-1211,-11799,-2239
5.965101,-2.787987,-7.376802,4.631576,-1.458924,-14.585645,-2.042972,-2282,-6038,3791,-1219,-12187,-1707
5.965280,-2.795317,-7.475762,4.517955,-1.487647,-15.035650,-1.630069,-2288,-6119,3698,-1243,-12563,-1362
5.965743,-2.757443,-7.353590,4.723206,-1.163309,-15.266636,-1.371556,-2257,-6019,3866,-972,-12756,-1146
5.966085,-2.734230,-7.292503,4.510625,-0.670219,-15.792040,-1.077138,-2238,-5969,3692,-560,-13195,-900
5.966418,-2.809978,-7.505084,4.312705,-0.129257,-16.134330,-0.728863,-2300,-6143,3530,-108,-13481,-609
5.966760,-2.651153,-7.429337,4.548499,0.294418,-16.397631,-0.406919,-2170,-6081,3723,246,-13701,-340
5.967103,-2.552193,-7.376802,4.533838,0.898812,-16.467046,-0.295615,-2089,-6038,3711,751,-13759,-247
5.967416,-2.627940,-7.566170,4.130667,1.287778,-16.749496,-0.205853,-2151,-6193,3381,1076,-13995,-172
5.967757,-2.506989,-7.582053,4.298044,1.721027,-16.887130,-0.040692,-2052,-6206,3518,1438,-14110,-34
5.968100,-2.483776,-7.445219,4.373791,1.989115,-17.168383,0.028724,-2033,-6094,3580,1662,-14345,24
5.968416,-2.552193,-7.505084,3.926638,2.227282,-17.211468,0.081384,-2089,-6143,3214,1861,-14381,68
5.968758,-2.400698,-7.690787,4.041481,2.475024,-17.326363,0.201066,-1965,-6295,3308,2068,-14477,168
5.969100,-2.324951,-7.583275,4.268723,2.758670,-17.544184,0.513436,-1903,-6207,3494,2305,-14659,429
5.969280,-2.301738,-7.599157,4.025599,2.998034,-17.693787,0.645086,-1884,-6220,3295,2505,-14784,539
5.969741,-2.234543,-7.773864,3.813018,3.400166,-17.779958,0.844955,-1829,-6363,3121,2841,-14856,706
5.970083,-2.188117,-7.735991,4.155102,3.623971,-18.015731,0.964637,-1791,-6332,3401,3028,-15053,806
5.970415,-2.166126,-7.629700,3.995055,3.828627,-18.137807,1.201607,-1773,-6245,3270,3199,-15155,1004
5.970757,-2.173457,-7.766534,3.782474,4.075172,-18.176105,1.230331,-1779,-6357,3096,3405,-15187,1028
5.971100,-2.135583,-7.797077,3.881434,4.521586,-18.088737,1.383524,-1748,-6382,3177,3778,-15114,1156
5.971281,-2.020741,-7.690787,3.911978,4.886616,-18.129429,1.461317,-1654,-6295,3202,4083,-15148,1221
5.971742,-1.998749,-7.819068,3.630980,5.262418,-18.034881,1.596558,-1636,-6400,2972,4397,-15069,1334
5.972084,-2.020741,-7.894816,3.744601,5.784231,-18.067195,1.657596,-1654,-6462,3065,4833,-15096,1385
5.972400,-1.885129,-7.788525,3.933969,6.131309,-17.909214,1.737783,-1543,-6375,3220,5123,-14964,1452
5.972741,-1.892459,-7.856942,3.539350,6.486764,-17.897246,1.744964,-1549,-6431,2897,5420,-14954,1458
5.973055,-1.982867,-7.979115,3.546681,6.845810,-17.754825,1.789246,-1623,-6531,2903,5720,-14835,1495
5.973400,-1.892459,-7.925359,3.813018,7.330523,-17.687803,1.835922,-1549,-6487,3121,6125,-14779,1534
5.973734,-1.907120,-7.872825,3.508807,7.699143,-17.552562,1.998689,-1561,-6444,2872,6433,-14666,1670
5.974069,-1.998749,-8.100066,3.402517,8.016300,-17.477162,2.023823,-1636,-6630,2785,6698,-14603,1691
5.974266,-1.975537,-8.031649,3.661523,8.493832,-17.515461,2.115978,-1617,-6574,2997,7097,-14635,1768
5.974590,-1.914450,-7.955902,3.555233,9.118572,-17.340725,2.253612,-1567,-6512,2910,7619,-14489,1883
5.974934,-1.998749,-8.054862,3.296226,9.585331,-17.198303,2.419970,-1636,-6593,2698,8009,-14370,2022
5.975278,-1.930333,-8.184366,3.448942,10.066453,-16.978089,2.565982,-1580,-6699,2823,8411,-14186,2144
5.975582,-1.907120,-8.054862,3.517359,10.445845,-16.815321,2.838857,-1561,-6593,2879,8728,-14050,2372
5.975925,-1.960876,-8.137940,3.197266,10.822843,-16.741118,3.054285,-1605,-6661,2617,9043,-13988,2552
5.976268,-1.914450,-8.260113,3.182605,11.496653,-16.480211,3.191919,-1567,-6761,2605,9606,-13770,2667
5.976581,-1.899789,-8.222239,3.387856,12.041206,-16.198959,3.335537,-1555,-6730,2773,10061,-13535,2787
5.976924,-1.914450,-8.199026,3.274235,12.523524,-16.075686,3.538997,-1567,-6711,2680,10464,-13432,2957
5.977268,-1.838703,-8.305317,2.993237,12.875390,-15.981137,3.717323,-1505,-6798,2450,10758,-13353,3106
5.977593,-1.824042,-8.366403,3.182605,12.771266,-15.857865,3.857351,-1493,-6848,2605,10671,-13250,3223
5.977784,-1.793499,-8.351742,3.130071,13.328984,-15.715443,4.026102,-1468,-6836,2562,11137,-13131,3364
5.978141,-1.732412,-8.404277,2.825860,13.362495,-15.557463,4.247514,-1418,-6879,2313,11165,-12999,3549
5.978485,-1.717752,-8.555771,2.878395,14.029124,-15.348020,4.454564,-1406,-7003,2356,11722,-12824,3722
5.978832,-1.694539,-8.571654,3.038441,14.899212,-15.124214,4.655630,-1387,-7016,2487,12449,-12637,3890
5.979184,-1.626122,-8.465363,2.780656,15.460521,-14.974612,4.827972,-1331,-6929,2276,12918,-12512,4034
5.979371,-1.573588,-8.640071,2.627940,16.017042,-14.732854,5.110421,-1288,-7072,2151,13383,-12310,4270
5.979727,-1.467297,-8.798895,2.802647,16.762661,-14.583252,5.416807,-1201,-7202,2294,14006,-12185,4526
5.980079,-1.429423,-8.685275,2.764774,17.477162,-14.607188,5.745933,-1170,-7109,2263,14603,-12205,4801
5.980422,-1.436754,-8.701157,2.491106,18.099509,-14.375005,6.064287,-1176,-7122,2039,15123,-12011,5067
5.980776,-1.352454,-8.875864,2.506989,18.636881,-14.139231,6.347933,-1107,-7265,2052,15572,-11814,5304
5.980963,-1.200960,-8.921068,2.627940,19.064146,-13.998007,6.716554,-983,-7302,2151,15929,-11696,5612
5.981310,-1.148426,-8.928399,2.285856,19.566810,-13.982448,7.045679,-940,-7308,1871,16349,-11683,5887
5.981657,-1.018922,-9.072563,2.263865,20.173598,-13.684440,7.255123,-834,-7426,1853,16856,-11434,6062
5.982003,-0.912632,-9.072563,2.453233,20.399797,-13.683243,7.855926,-747,-7426,2008,17045,-11433,6564
5.982349,-0.783129,-9.012698,2.316399,21.262704,-13.647338,8.326277,-641,-7377,1896,17766,-11403,6957
5.982533,-0.783129,-9.095776,2.103818,21.956860,-13.516885,8.627875,-641,-7445,1722,18346,-11294,7209
5.983041,-0.577878,-9.293696,2.210109,22.477476,-13.496539,9.080273,-473,-7607,1809,18781,-11277,7587
5.983384,-0.395840,-9.301026,2.127031,23.059131,-13.290686,9.439319,-324,-7613,1741,19267,-11105,7887
5.983728,-0.327423,-9.338900,1.876576,23.657541,-13.130312,9.763658,-268,-7644,1536,19767,-10971,8158
5.984072,-0.197920,-9.582024,1.822820,24.097971,-13.075259,10.044910,-162,-7843,1492,20135,-10925,8393
5.984417,-0.160047,-9.589354,1.907120,24.583880,-13.088424,10.387201,-131,-7849,1561,20541,-10936,8679
5.984599,0.029322,-9.605237,1.671326,24.873510,-13.192547,10.974839,24,-7862,1368,20783,-11023,9170
5.984942,0.173486,-9.817818,1.602909,25.704103,-13.133903,11.658224,142,-8036,1312,21477,-10974,9741
5.985285,0.249233,-9.908226,1.770286,26.459297,-13.137493,12.086685,204,-8110,1449,22108,-10977,10099
5.985579,0.317650,-9.832479,1.648113,26.526318,-13.175791,12.676717,260,-8048,1349,22164,-11009,10592
5.985921,0.515570,-9.985195,1.367115,27.372470,-13.257175,13.172201,422,-8173,1119,22871,-11077,11006
5.986262,0.636521,-10.113476,1.557705,27.427524,-13.318213,13.757446,521,-8278,1275,22917,-11128,11495
5.986578,0.697608,-10.151350,1.466075,27.864363,-13.394809,14.272079,571,-8309,1200,23282,-11192,11925
5.986759,1.062905,-10.167232,1.246164,28.340698,-13.418746,15.134986,870,-8322,1020,23680,-11212,12646
5.987101,1.016479,-10.341940,1.246164,29.018098,-13.597072,15.772891,832,-8465,1020,24246,-11361,13179
5.987578,1.138652,-10.440900,1.306029,29.276611,-13.668881,16.227682,932,-8546,1069,24462,-11421,13559
5.987758,1.495397,-10.478773,1.064126,29.654806,-13.844814,16.818911,1224,-8577,871,24778,-11568,14053
5.988100,1.403767,-10.592394,0.995709,30.327419,-13.891490,17.751234,1149,-8670,815,25340,-11607,14832
5.988415,1.700647,-10.698685,1.177747,30.849232,-13.908245,18.348447,1392,-8757,964,25776,-11621,15331
5.988919,1.882685,-10.790314,0.918741,31.189129,-14.135641,18.764941,1541,-8832,752,26060,-11811,15679
5.989099,1.821599,-10.873392,0.858876,31.982621,-14.079390,19.650588,1491,-8900,703,26723,-11764,16419
5.989416,2.149022,-11.033439,1.010370,32.138207,-14.450405,20.416552,1759,-9031,827,26853,-12074,17059
5.989757,2.284634,-11.085973,0.965166,32.713878,-14.564103,21.175336,1870,-9074,790,27334,-12169,17693
5.990099,2.125809,-11.085973,0.706160,32.924518,-14.804663,21.932923,1740,-9074,578,27510,-12370,18326
5.990417,2.414137,-11.291224,0.790459,33.294336,-15.139773,22.629473,1976,-9242,647,27819,-12650,18908
5.990759,2.527758,-11.283893,0.842993,33.802984,-15.386318,24.254754,2069,-9236,690,28244,-12856,20266
5.991101,2.626718,-11.397514,0.706160,36.839316,-14.571284,18.168924,2150,-9329,578,30781,-12175,15181
5.991416,2.831969,-11.314436,0.646295,34.513895,-16.036191,20.811503,2318,-9261,529,28838,-13399,17389
5.991758,2.208887,-10.660811,0.722042,34.610838,-16.578351,25.617932,1808,-8726,591,28919,-13852,21405
5.992100,2.345721,-10.698685,0.471588,34.758046,-16.163054,28.481922,1920,-8757,386,29042,-13505,23798
5.992415,2.702466,-10.927148,0.174707,34.399000,-15.922493,29.830739,2212,-8944,143,28742,-13304,24925
5.992757,2.293186,-10.615607,0.448375,35.254727,-15.969169,32.311746,1877,-8689,367,29457,-13343,26998
5.993098,2.664592,-10.334609,0.615752,35.630528,-16.574760,33.794606,2181,-8459,504,29771,-13849,28237
5.993415,2.923599,-10.501986,0.219911,36.063777,-16.923035,35.069220,2393,-8596,180,30133,-14140,29302
5.993763,2.527758,-10.410357,0.387288,36.718438,-17.394582,36.391706,2069,-8521,317,30680,-14534,30407
5.994106,3.051880,-10.053612,0.585208,37.075090,-17.669850,38.559147,2498,-8229,479,30978,-14764,32218
5.994286,3.120297,-10.129359,0.296880,37.550228,-17.811075,39.212610,2554,-8291,243,31375,-14882,32764
5.994742,2.680474,-10.190445,0.288328,38.019381,-18.031290,39.212610,2194,-8341,236,31767,-15066,32764
5.995084,3.356091,-9.742071,0.585208,37.836267,-18.098312,39.212610,2747,-7974,479,31614,-15122,32764
5.995264,3.136179,-9.726188,0.334754,38.513668,-18.279032,39.212610,2567,-7961,274,32180,-15273,32764
5.995741,2.862512,-9.886235,0.144164,38.743457,-18.372384,39.212610,2343,-8092,118,32372,-15351,32764
5.996083,3.257131,-9.794605,0.478918,39.110881,-18.695525,39.212610,2666,-8017,392,32679,-15621,32764
5.996264,3.310887,-9.346230,0.327423,39.198249,-19.053374,39.212610,2710,-7650,268,32752,-15920,32764
5.996578,2.885725,-9.536820,0.007330,39.193461,-19.180237,39.212610,2362,-7806,6,32748,-16026,32764
5.996951,3.287674,-9.513607,0.205251,39.198249,-19.307100,39.212610,2691,-7787,168,32752,-16132,32764
5.997293,3.112967,-9.065232,0.417831,39.197052,-19.461490,39.212610,2548,-7420,342,32751,-16261,32764
5.997638,2.786765,-8.958942,0.190590,39.195855,-19.790616,39.212610,2281,-7333,156,32750,-16536,32764
5.997979,3.014007,-9.225279,0.152716,39.195855,-20.021602,39.212610,2467,-7551,125,32750,-16729,32764
5.998322,2.855182,-8.791565,0.441044,39.195855,-20.214290,39.212610,2337,-7196,361,32750,-16890,32764
5.998503,2.596175,-8.578984,0.288328,39.195855,-20.556580,39.212610,2125,-7022,236,32750,-17176,32764
5.998845,2.839299,-8.784235,0.106290,39.195855,-20.772008,39.212610,2324,-7190,87,32750,-17356,32764
5.999187,2.664592,-8.701157,0.296880,39.195855,-20.932382,39.212610,2181,-7122,243,32750,-17490,32764
5.999530,2.368933,-8.245452,0.356745,39.195855,-21.432653,39.212610,1939,-6749,292,32750,-17908,32764
5.999872,2.588845,-8.313869,0.084299,39.195855,-21.746219,39.212610,2119,-6805,69,32750,-18170,32764
6.000214,2.345721,-8.252782,0.266337,39.195855,-21.937711,39.212610,1920,-6755,218,32750,-18330,32764
